action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
53,cut,low_clearance,1310.0,955.0,1002.8,955.0,307.20000000000005,shared_edge:1221:bottom|498:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,55,57
54,travel,low_clearance,1002.8,955.0,985.3,628.0,327.4679373618126,shared_edge:2467:right|2808:left,,0.0,0.0,0.0,0,0.0,0,0.0,327.4679373618126,0.0,3,3,0,0,,,57,57
55,cut,low_clearance,985.3,628.0,985.3,317.0,311.0,shared_edge:2467:right|2808:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,57,59
56,cut,low_clearance,985.3,317.0,977.0,317.0,8.299999999999955,shared_edge:1403:top|2467:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,4,0,0,,,59,61
57,cut,low_clearance,977.0,317.0,664.8,317.0,312.20000000000005,shared_edge:1048:top|2467:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,4,0,0,,,61,62
58,travel,low_clearance,664.8,317.0,1297.0,317.0,632.2,shared_edge:2459:top|2808:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,632.2000000000003,0.0,4,4,0,0,,,62,62
59,cut,low_clearance,1297.0,317.0,1305.8,317.0,8.799999999999955,shared_edge:2459:top|2808:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,5,0,0,,,62,63
60,travel,low_clearance,1305.8,317.0,1617.0,316.0,311.2016066796571,shared_edge:180:top|1874:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,311.2016066796573,0.0,5,5,0,0,,,63,63
61,cut,low_clearance,1617.0,316.0,1928.0,316.0,311.0,shared_edge:180:top|1874:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,63,65
62,cut,low_clearance,1928.0,316.0,1937.5,316.0,9.5,shared_edge:180:top|1914:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,65,65
63,travel,low_clearance,1937.5,316.0,1936.8,636.5,320.50076442966565,shared_edge:1689:right|2414:left,,0.0,0.0,0.0,0,0.0,0,0.0,320.50076442966565,0.0,5,5,0,0,,,65,65
64,cut,low_clearance,1936.8,636.5,1936.8,929.5,293.0,shared_edge:1689:right|2414:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,65,67
65,cut,low_clearance,1936.8,929.5,1978.8,929.5,42.0,shared_edge:2414:top|347:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,67,69
66,cut,low_clearance,1978.8,929.5,2274.8,929.5,296.0000000000002,shared_edge:2414:top|507:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,69,70
67,travel,low_clearance,2274.8,929.5,2301.8,929.5,27.0,single:507:right,,0.0,0.0,0.0,0,0.0,0,0.0,27.0,0.0,5,5,0,0,,,70,70
68,cut,low_clearance,2301.8,929.5,2301.8,1213.5,284.0,single:507:right,507:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,70,71
69,travel,low_clearance,2301.8,1213.5,1978.8,1213.5,323.0000000000002,collinear_edge:347:top|9:top,,0.0,0.0,0.0,0,0.0,0,0.0,323.00000000000045,0.0,5,5,0,0,,,71,71
70,cut,low_clearance,1978.8,1213.5,1332.8,1213.5,646.0,collinear_edge:347:top|9:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,71,73
71,travel,low_clearance,1332.8,1213.5,2274.8,889.0,996.3253735602643,shared_edge:1460:left|2414:right,,0.0,0.0,0.0,0,0.0,0,0.0,996.3253735602643,0.0,5,5,0,0,,,73,73
72,cut,low_clearance,2274.8,889.0,2274.8,636.5,252.5,shared_edge:1460:left|2414:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,6,0,0,,,73,75
73,travel,low_clearance,2274.8,636.5,2274.8,889.0,252.5,collinear_edge:1460:top|2310:top,,0.0,0.0,0.0,0,0.0,0,0.0,252.50000000000045,0.0,6,6,0,0,,,75,75
74,cut,low_clearance,2274.8,889.0,2414.8,889.0,140.0,collinear_edge:1460:top|2310:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,6,0,0,,,75,77
75,cut,low_clearance,2414.8,889.0,2414.8,5.0,884.0,single:2310:right,2310:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,6,0,0,,,77,78
76,cut,low_clearance,2414.8,5.0,2274.8,5.0,140.0,collinear_edge:1460:bottom|2310:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,6,0,0,,,78,80
77,travel,low_clearance,2274.8,5.0,2344.8,5.0,70.0,shared_edge:1460:right|2310:left,,0.0,0.0,0.0,0,0.0,0,0.0,70.0,0.0,6,6,0,0,,,80,80
78,cut,low_clearance,2344.8,5.0,2344.8,889.0,884.0,shared_edge:1460:right|2310:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,8,0,0,,,80,82
79,travel,low_clearance,2344.8,889.0,2301.8,1213.5,327.33660045891594,collinear_edge:347:top|507:top,,0.0,0.0,0.0,0,0.0,0,0.0,327.3366004589161,0.0,8,8,0,0,,,82,82
80,cut,low_clearance,2301.8,1213.5,1655.8,1213.5,646.0000000000002,collinear_edge:347:top|507:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,8,0,1,,507,82,83
81,travel,low_clearance,1655.8,1213.5,1978.8,1213.5,323.0,shared_edge:347:right|507:left,,0.0,0.0,0.0,0,0.0,0,0.0,323.0,0.0,8,8,1,1,507,507,83,83
82,cut,low_clearance,1978.8,1213.5,1978.8,929.5,284.0,shared_edge:347:right|507:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,9,1,1,507,347,83,85
83,travel,low_clearance,1978.8,929.5,1655.8,929.5,323.0,shared_edge:347:left|9:right,,0.0,0.0,0.0,0,0.0,0,0.0,323.0,0.0,9,9,1,1,347,347,85,85
84,cut,low_clearance,1655.8,929.5,1655.8,1213.5,284.0,shared_edge:347:left|9:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,10,1,1,347,9,85,87
85,travel,low_clearance,1655.8,1213.5,1655.8,929.5,284.0,shared_edge:1689:top|9:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,284.0,0.0,10,10,1,1,9,9,87,87
86,cut,low_clearance,1655.8,929.5,1598.8,929.5,57.0,shared_edge:1689:top|9:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,12,1,0,9,,87,89
87,travel,low_clearance,1598.8,929.5,1577.8,913.0,26.70674072214728,single:2434:top,,0.0,0.0,0.0,0,0.0,0,0.0,26.706740722147515,0.0,12,12,0,0,,,89,89
88,cut,low_clearance,1577.8,913.0,1332.8,913.0,245.0,single:2434:top,2434:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,1,,2434,89,90
89,travel,low_clearance,1332.8,913.0,1577.8,913.0,245.0,single:2434:right,,0.0,0.0,0.0,0,0.0,0,0.0,245.0,0.0,12,12,1,1,2434,2434,90,90
90,cut,low_clearance,1577.8,913.0,1577.8,655.0,258.0,single:2434:right,2434:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,13,1,0,2434,,90,91
91,travel,low_clearance_detour,1577.8,655.0,1577.8,658.0,3.0,single:1221:right,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,13,13,0,0,,,91,91
92,travel,low_clearance_detour,1577.8,658.0,1577.8,892.0,234.0,single:1221:right,,0.0,0.0,0.0,0,0.0,1,234.0,234.0,0.0,13,13,0,0,,,91,91
93,travel,low_clearance_detour,1577.8,892.0,1577.8,916.0,24.0,single:1221:right,,0.0,0.0,0.0,0,0.0,1,24.0,24.0,0.0,13,13,0,0,,,91,91
94,travel,low_clearance_detour,1577.8,916.0,1577.8,926.5,10.5,single:1221:right,,0.0,0.0,0.0,0,0.0,1,10.5,10.5,0.0,13,13,0,0,,,91,91
95,travel,low_clearance_detour,1577.8,926.5,1329.8,926.5,248.0,single:1221:right,,0.0,0.0,0.0,0,0.0,1,248.0,248.0,0.0,13,13,0,0,,,91,91
96,travel,low_clearance_detour,1329.8,926.5,1329.8,932.5,6.0,single:1221:right,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,13,13,0,0,,,91,91
